date,A,B,C,D,E,F,Target
2016-11-27 12:30,6.164,6.394,6.496,266.809,267.005,13.721,58.31073
2016-11-27 12:45,5.501,5.603,5.476,253.445,253.709,14.147,51.705997
2016-11-27 13:00,3.69,3.792,3.818,247.39,248.666,10.148,64.598755
2016-11-27 13:15,4.481,5.118,5.476,250.747,244.773,10.825,124.0935
2016-11-27 13:30,7.694,8.459,9.122,277.803,277.21,17.192,167.96338
2016-11-27 13:45,8.969,8.969,8.28,233.494,232.227,9.118,151.70453
2016-11-27 14:00,8.586,8.74,8.944,237.006,234.338,9.131,134.53542
2016-11-27 14:15,8.79,9.556,9.836,213.157,212.102,7.394,56.981606
2016-11-27 14:30,5.476,5.858,6.19,215.827,217.177,8.31,23.092222
2016-11-27 14:45,3.758,4.265,4.15,253.852,256.525,12.528,36.669083
2016-11-27 15:00,5.17,5.22,5.297,244.326,238.486,9.99,96.518875
2016-11-27 15:15,7.77,7.872,7.566,268.1,268.762,16.226,77.164795
2016-11-27 15:30,7.592,7.974,8.408,261.071,261.514,13.481,76.19998
2016-11-27 15:45,6.75,7.108,7.337,312.52,312.964,23.376,63.26286
2016-11-27 16:00,6.368,7.031,7.516,278.885,278.986,17.282,142.51535
2016-11-27 16:15,9.377,9.76,10.448,277.266,276.211,16.722,141.862
2016-11-27 16:30,6.98,7.362,7.516,292.766,295.542,20.528,139.91713
2016-11-27 16:45,10.116,10.499,10.601,282.097,280.26,16.528,148.70825
2016-11-27 17:00,6.394,6.75,7.337,295.716,287.188,18.836,147.48015
2016-11-27 17:15,10.907,11.774,12.106,282.213,284.246,18.102,147.81825
2016-11-27 17:30,8.867,9.377,9.122,280.756,281.769,18.022,151.08482
2016-11-27 17:45,8.612,9.173,9.377,314.589,313.345,26.823,144.74052
2016-11-27 18:00,8.408,9.071,9.428,321.609,317.555,26.645,107.80949
2016-11-27 18:15,6.878,7.006,7.362,43.425,48.217,4.066,94.99868
2016-11-27 18:30,9.581,9.862,10.83,50.739,49.555,4.157,118.03507
2016-11-27 18:45,8.306,8.408,8.816,51.388,48.118,4.27,94.858864
2016-11-27 19:00,6.419,6.342,6.368,60.023,57.252,4.845,56.848213
2016-11-27 19:15,5.246,5.297,5.705,59.284,60.43,5.116,51.88289
2016-11-27 19:30,6.572,6.7,7.082,72.944,71.314,5.753,62.1863
2016-11-27 19:45,7.158,7.745,8,66.218,64.355,5.58,103.43123
2016-11-27 20:00,7.745,8.306,8.765,72.841,70.166,5.753,128.39131
2016-11-27 20:15,7.414,7.898,8.204,74.993,72.17,5.775,119.55007
2016-11-27 20:30,8.23,8.688,9.224,76.785,74.393,5.766,133.94061
2016-11-27 20:45,7.49,8.459,8.944,79.107,75.767,5.886,136.84933
2016-11-27 21:00,6.852,7.49,8.255,81.732,76.871,5.868,128.88976
2016-11-27 21:15,6.827,7.312,8.255,79.573,78.006,5.872,131.53668
2016-11-27 21:30,6.088,6.776,7.745,70.096,71.037,5.703,126.049416
2016-11-27 21:45,6.342,7.362,8.102,77.366,74.188,5.807,125.556625
2016-11-27 22:00,6.215,7.388,8.51,75.344,72.972,5.757,116.11367
2016-11-27 22:15,5.909,6.802,7.643,78.997,76.74,5.828,109.29694
2016-11-27 22:30,5.042,6.113,7.414,82.917,81.447,6.006,118.594894
2016-11-27 22:45,5.093,6.138,7.464,83.823,81.889,6.037,112.189835
2016-11-27 23:00,3.742,4.966,6.24,89.94,89.219,6.117,106.6626
2016-11-27 23:15,4.328,5.45,6.802,108.628,101.991,5.983,109.036736
2016-11-27 23:30,5.297,6.444,7.362,111.292,108.02,6.22,98.3429
2016-11-27 23:45,3.308,4.048,5.195,128.635,120.087,6.319,91.61411
2016-11-28 0:00,3.894,4.328,4.456,139.803,129.712,6.296,75.491486
2016-11-28 0:15,3.716,3.996,4.456,141.715,132.48,6.492,69.60724
2016-11-28 0:30,3.818,4.889,5.756,135.635,128.155,6.382,64.05789
2016-11-28 0:45,3.308,4.022,5.068,139.408,137.259,6.63,60.202827
2016-11-28 1:00,3.716,4.838,6.088,130.694,129.96,6.444,57.482098
2016-11-28 1:15,3.334,4.022,4.889,129.823,135.357,6.636,60.46007
2016-11-28 1:30,3.64,5.246,6.292,132.428,138.28,6.722,72.5286
2016-11-28 1:45,4.583,5.424,6.496,134.4,138.018,6.516,69.14453
2016-11-28 2:00,4.71,5.093,6.24,138.909,138.123,6.682,54.97678
2016-11-28 2:15,3.894,5.144,6.138,132.503,140.11,6.806,51.891315
2016-11-28 2:30,4.124,4.685,5.832,144.063,150.129,6.689,48.529438
2016-11-28 2:45,4.532,5.858,6.776,141.046,146.074,6.798,33.322754
2016-11-28 3:00,5.348,5.705,5.374,138.775,147.379,6.599,19.354044
2016-11-28 3:15,3.384,3.792,4.15,144.477,152.073,6.191,7.531367
2016-11-28 3:30,3.971,3.767,3.155,131.472,143.408,6.276,1.947927
2016-11-28 3:45,2.339,2.951,3.665,146.539,152.872,6.23,1.528896
2016-11-28 4:00,3.334,4.098,3.971,153.62,158.449,6.216,1.097878
2016-11-28 4:15,3.359,4.226,3.665,154.974,162.934,6.332,2.436975
2016-11-28 4:30,3.665,4.43,3.767,157.867,170.345,6.589,4.556439
2016-11-28 4:45,2.186,3.844,3.155,158.712,168.532,6.783,5.114217
2016-11-28 5:00,3.64,2.186,2.874,149.579,179.859,7.786,5.254806
2016-11-28 5:15,3.716,2.441,3.486,141.318,167.743,7.129,6.025401
2016-11-28 5:30,3.461,2.416,2.16,130.782,160.665,7.188,6.267088
2016-11-28 5:45,3.257,2.849,2.722,138.872,169.465,7.115,5.140988
2016-11-28 6:00,3.334,3.436,3.257,137.534,158.011,6.5,3.511123
2016-11-28 6:15,3.18,2.798,3.053,132.533,159.457,6.363,1.289581
2016-11-28 6:30,2.466,2.008,2.135,145.94,171.95,6.283,4.178319
2016-11-28 6:45,2.951,2.16,2.11,158.769,177.329,6.622,2.028338
2016-11-28 7:00,1.39,2.824,2.62,148.951,158.7,6.711,1.015114
2016-11-28 7:15,3.13,2.722,4.048,140.428,155.63,6.17,1.05856
2016-11-28 7:30,2.798,3.742,3.257,166.256,167.119,6.085,1.058557
2016-11-28 7:45,2.11,2.39,2.543,131.36,145.751,6.089,0.858556
2016-11-28 8:00,2.722,3.104,4.175,139.614,153.263,6.249,0.73857
2016-11-28 8:15,1.982,2.008,2.084,146.122,152.296,5.785,0.79237
2016-11-28 8:30,1.27,0.472,1.386,152.441,147.753,5.75,0.673211
2016-11-28 8:45,1.88,1.752,2.441,176.668,179.034,6.478,1.005828
2016-11-28 9:00,1.175,1.374,2.16,224.116,225.846,7.915,2.829385
2016-11-28 9:15,3.257,3.282,3.64,252.068,251.844,11.276,14.175882
2016-11-28 9:30,4.608,4.583,5.016,262.859,265.915,13.617,23.344679
2016-11-28 9:45,4.66,4.762,4.762,271.1,268.504,14.759,20.734129
2016-11-28 10:00,3.512,3.563,3.716,258.162,261.217,12.639,21.288145
2016-11-28 10:15,5.424,5.501,5.552,267.672,265.411,13.385,20.320726
2016-11-28 10:30,3.538,3.69,4.073,298.91,294.857,20.112,21.75938
2016-11-28 10:45,4.328,4.634,5.016,285.551,278.212,16.499,22.624365
2016-11-28 11:00,3.22,3.832,4.43,267.095,267.394,14.108,25.584398
2016-11-28 11:15,2.357,2.348,3.206,279.578,272.478,14.864,28.50426
2016-11-28 11:30,5.374,5.628,5.986,278.043,273.572,15.811,33.249237
2016-11-28 11:45,4.277,4.736,4.787,288.014,286.609,18.95,37.90986
2016-11-28 12:00,6.011,5.782,6.062,264.51,257.959,13.585,46.501064
2016-11-28 12:15,4.379,4.812,5.22,289.557,284.696,18.19,58.663734
2016-11-28 12:30,7.158,6.954,6.521,253.155,257.657,11.994,72.15571
2016-11-28 12:45,5.118,5.068,5.603,265.132,262.449,13.494,91.10988
2016-11-28 13:00,7.949,8.357,8.688,274.12,273.433,15.41,120.88638
2016-11-28 13:15,8.638,9.224,9.632,286.063,281.82,18.397,96.143654
2016-11-28 13:30,6.113,6.521,7.133,278.806,275.926,16.712,102.23051
2016-11-28 13:45,5.884,6.266,6.342,302.799,301.452,20.889,108.02216
2016-11-28 14:00,7.898,7.898,7.694,266.535,264.777,14.77,112.823074
2016-11-28 14:15,8.969,9.071,9.198,298.338,297.843,20.385,107.25527
2016-11-28 14:30,6.598,6.648,6.98,281.29,279.956,17.298,107.61337
2016-11-28 14:45,8.74,8.944,9.275,281.221,284.662,18.599,102.71869
2016-11-28 15:00,8.688,9.377,9.632,280.027,279.323,16.912,101.4737
2016-11-28 15:15,9.25,9.556,9.836,291.961,291.446,19.456,99.016556
2016-11-28 15:30,7.949,8.408,8.561,303.938,297.438,20.812,96.75028
2016-11-28 15:45,7.898,8.332,8.867,260.148,260.635,13.632,96.17874
2016-11-28 16:00,7.439,7.898,8.765,291.287,287.112,18.52,97.19763
2016-11-28 16:15,10.27,10.856,11.34,282.314,283.195,18.392,97.00358
2016-11-28 16:30,6.317,6.904,7.006,288.955,289.017,18.671,96.611565
2016-11-28 16:45,8.306,8.74,9.046,278.457,278.074,17.831,95.491394
2016-11-28 17:00,8.969,9.53,10.066,285.654,285.454,18.678,95.799324
2016-11-28 17:15,9.224,9.912,10.244,284.639,283.077,18.418,97.77804
2016-11-28 17:30,9.275,9.81,10.091,282.706,281.03,18.02,98.823784
2016-11-28 17:45,9.326,10.372,10.626,263.536,263.578,13.324,98.46109
2016-11-28 18:00,8.408,9.173,9.683,280.802,278.319,16.979,95.890396
2016-11-28 18:15,8.484,8.994,9.352,268.775,270.86,15.323,95.656456
2016-11-28 18:30,8.382,9.224,9.581,286.75,287.068,18.952,98.14659
2016-11-28 18:45,9.708,10.601,11.188,290.465,290.411,19.536,100.96697
2016-11-28 19:00,10.168,10.856,11.519,282.287,284.716,18.025,103.57013
2016-11-28 19:15,8.484,9.122,9.76,279.681,278.744,17.762,104.159645
2016-11-28 19:30,6.904,7.592,8.026,288.356,286.955,19.581,106.91657
2016-11-28 19:45,7.668,8.536,8.459,289.555,289.198,19.546,106.01821
2016-11-28 20:00,7.822,8.74,9.556,293.019,292.075,19.642,101.38656
2016-11-28 20:15,7.082,7.924,8.076,289.897,289.219,19.67,99.62734
2016-11-28 20:30,7.006,7.847,7.924,283.355,286.234,19.06,104.35561
2016-11-28 20:45,6.827,7.516,7.77,288.186,286.713,19.086,81.62412
2016-11-28 21:00,5.246,6.011,6.164,289.789,288.402,19.354,63.27703
2016-11-28 21:15,4.277,5.093,5.654,274.104,276.067,17.184,86.45412
2016-11-28 21:30,5.884,6.98,7.949,269.704,270.999,15.503,77.70438
2016-11-28 21:45,5.705,6.598,7.26,268.176,270.54,15.514,54.924866
2016-11-28 22:00,4.914,5.476,5.807,260.614,270.497,13.675,35.195385
2016-11-28 22:15,4.889,4.991,5.399,252.974,261.279,12.578,25.515009
2016-11-28 22:30,3.742,3.946,4.252,250.564,257.028,12.289,23.603704
2016-11-28 22:45,4.022,4.532,4.558,243.509,253.804,11.918,25.797632
2016-11-28 23:00,4.022,4.43,4.787,252.198,261.443,13.147,24.680843
2016-11-28 23:15,3.716,4.404,4.634,236.843,254.589,11.94,33.699196
2016-11-28 23:30,3.971,4.481,2.926,222.878,239.37,11.012,51.99003
2016-11-28 23:45,5.68,6.598,7.108,252.697,258.294,12.33,42.87003
2016-11-29 0:00,4.583,4.966,4.864,241.5,250.253,11.735,38.31767
2016-11-29 0:15,4.762,4.379,4.2,240.163,247.108,10.964,39.624306
2016-11-29 0:30,5.118,4.532,3.92,237.739,242.986,10.503,39.25905
2016-11-29 0:45,4.864,4.506,4.124,235.92,243.278,10.872,35.62774
2016-11-29 1:00,4.532,5.501,3.436,230,238.042,10.297,34.659767
2016-11-29 1:15,4.481,5.093,3.461,229.36,239.5,10.24,33.828884
2016-11-29 1:30,4.328,5.246,3.665,225.615,235.864,10.02,35.85265
2016-11-29 1:45,4.175,5.246,4.889,215.983,223.262,9.29,27.582367
2016-11-29 2:00,4.022,4.966,4.43,212.052,217.695,9.056,20.127478
2016-11-29 2:15,2.492,1.771,1.82,83.717,86.354,6.014,19.078726
2016-11-29 2:30,2.466,1.778,2.568,146.42,152.133,6.556,15.888272
2016-11-29 2:45,3.461,2.645,3.155,145.425,154.568,6.671,20.459656
2016-11-29 3:00,2.62,3.844,4.43,184.895,186.66,7.252,31.340332
2016-11-29 3:15,2.9,2.9,4.685,161.958,181.317,7.036,46.26485
2016-11-29 3:30,3.308,4.379,5.22,199.621,208.282,8.097,66.432655
2016-11-29 3:45,3.946,5.603,5.858,215.506,223.58,9.186,77.92729
2016-11-29 4:00,6.011,6.98,4.889,231.198,233.59,9.578,113.235886
2016-11-29 4:15,6.75,7.745,5.858,231.982,229.874,9.272,140.02089
2016-11-29 4:30,6.852,7.77,7.924,223.622,223.955,8.392,114.57533
2016-11-29 4:45,6.062,7.082,8.076,218.547,218.715,7.772,83.97655
2016-11-29 5:00,5.322,6.572,7.082,211.064,211.081,7.446,49.41332
2016-11-29 5:15,4.048,5.272,6.802,199.805,202.769,7.456,29.869396
2016-11-29 5:30,2.316,4.098,5.374,200.021,198.569,6.928,18.442146
2016-11-29 5:45,2.406,2.13,2.126,61.73,38.212,5.214,18.22317
2016-11-29 6:00,2.165,2.596,2.747,27.088,27.112,3.182,8.418587
2016-11-29 6:15,0.334,2.645,2.824,49.172,63.388,5.801,1.400001
2016-11-29 6:30,2.67,4.404,3.92,100.364,88.526,5.995,0.986072
2016-11-29 6:45,2.084,3.232,3.282,129.706,108.322,6.061,1.186647
2016-11-29 7:00,0.571,1.817,2.747,101.034,86.605,5.709,0.630906
2016-11-29 7:15,2.008,1.752,3.257,104.592,98.427,5.933,0.631176
2016-11-29 7:30,1.108,1.412,2.033,114.013,110.746,5.984,0.560237
2016-11-29 7:45,2.262,2.262,1.537,133.377,113.336,6.011,0.435375
2016-11-29 8:00,2.416,0.855,0.037,168.696,145.588,5.843,0.425876
2016-11-29 8:15,2.008,1.138,1.163,190.563,175.686,7.546,0.462304
2016-11-29 8:30,1.017,0.869,1.396,209.04,196.077,6.78,0.454985
2016-11-29 8:45,2.135,1.476,1.931,204.176,212.517,7.834,0.434132
2016-11-29 9:00,2.112,2.047,2.288,197.555,204.566,7.951,0.450654
2016-11-29 9:15,2.926,2.863,2.914,225.153,227.771,8.463,0.585762
2016-11-29 9:30,2.863,2.441,2.951,224.182,221.12,8.729,1.930161
2016-11-29 9:45,2.429,1.984,2.747,256.538,256.721,12.194,14.365527
2016-11-29 10:00,3.257,3.028,2.874,252.89,245.633,10.172,16.684805
2016-11-29 10:15,2.571,2.582,2.67,250.206,241.24,9.913,20.090261
2016-11-29 10:30,3.946,4.354,4.736,273.479,274.847,14.901,22.497532
2016-11-29 10:45,3.742,3.538,3.92,259.931,259.943,12.085,23.16112
2016-11-29 11:00,3.996,4.43,4.762,283.22,281.007,17.087,29.523754
2016-11-29 11:15,3.767,3.614,3.996,271.026,277.527,17.016,33.728416
2016-11-29 11:30,3.436,3.614,4.2,286.855,284.26,16.57,45.39589
2016-11-29 11:45,6.496,6.827,6.98,294.137,288.702,19.094,50.146896
2016-11-29 12:00,6.827,7.26,7.006,283.608,281.577,17.504,57.458897
2016-11-29 12:15,5.934,6.342,6.648,289.581,286.308,17.737,82.63909
2016-11-29 12:30,7.108,7.414,7.694,271.652,270.196,14.574,76.88414
2016-11-29 12:45,6.292,6.444,6.674,284.62,281.819,17.413,81.33106
2016-11-29 13:00,5.424,5.081,5.68,257.61,249.051,13.426,95.087166
2016-11-29 13:15,6.623,7.133,7.21,314.313,312.611,23.658,104.920105
2016-11-29 13:30,7.26,7.668,7.872,279.123,280.844,17.798,109.01327
2016-11-29 13:45,6.292,6.598,6.572,293.687,294.571,21.567,104.10624
2016-11-29 14:00,6.546,6.954,7.108,305.956,292.069,23.112,99.9766
2016-11-29 14:15,4.583,4.991,5.578,288.823,286.621,18.815,102.70811
2016-11-29 14:30,7.108,7.668,8.382,292.616,288.586,18.786,101.61385
2016-11-29 14:45,8.408,8.994,9.046,291.761,290.748,19.293,96.67298
2016-11-29 15:00,8.816,9.504,9.734,300.495,300.886,20.585,98.615166
2016-11-29 15:15,7.439,7.643,7.872,293.679,292.43,19.752,97.8439
2016-11-29 15:30,9.071,9.53,9.326,305.816,299.383,20.356,98.45733
2016-11-29 15:45,6.266,6.394,6.164,302.913,301.617,20.825,96.70528
2016-11-29 16:00,6.852,7.516,7.745,279.595,277.875,16.541,98.334236
2016-11-29 16:15,7.056,7.745,7.694,302.576,297.402,20.872,100.96948
2016-11-29 16:30,5.093,5.424,5.756,281.675,281.944,18.637,119.35225
2016-11-29 16:45,7.668,7.745,8.408,306.306,303.092,20.879,119.63102
2016-11-29 17:00,6.419,6.776,7.286,281.707,281.664,16.804,131.92802
2016-11-29 17:15,9.352,10.193,10.27,273.647,274.038,14.803,129.27652
2016-11-29 17:30,8.178,8.638,9.198,287.96,288.408,18.866,127.17737
2016-11-29 17:45,8.867,9.708,10.55,273.243,274.332,15.814,131.70752
2016-11-29 18:00,8.076,8.688,8.969,277.866,277.79,15.696,126.22263
2016-11-29 18:15,8.536,9.25,9.556,303.354,302.505,22.713,117.30187
2016-11-29 18:30,10.244,11.213,12.08,282.927,284.576,18.777,105.00892
2016-11-29 18:45,9.122,10.014,10.397,279.123,280.02,17.767,103.59674
2016-11-29 19:00,6.674,7.133,7.694,274.651,274.491,16.82,108.63358
2016-11-29 19:15,7.516,7.822,8,298.259,300.165,21.088,112.26737
2016-11-29 19:30,6.572,7.108,7.286,288.181,289.054,19.362,111.494125
2016-11-29 19:45,8.332,8.816,9.02,286.612,286.066,18.712,67.961395
2016-11-29 20:00,5.322,5.68,5.832,278.277,276.847,17.582,65.40586
2016-11-29 20:15,6.138,6.47,6.802,273.417,272.646,16.463,88.73151
2016-11-29 20:30,6.24,7.184,7.439,278.574,278.328,17.41,108.88567
2016-11-29 20:45,7.668,8.255,8.51,285.078,285.011,19.153,122.61603
2016-11-29 21:00,7.337,8.23,8.842,274.689,273.531,16.267,135.27647
2016-11-29 21:15,6.725,7.974,8.663,272.477,272.616,16.014,121.61816
2016-11-29 21:30,5.476,6.776,7.694,272.116,273.411,16.118,112.047
2016-11-29 21:45,6.802,7.668,8.434,263.35,264.796,12.365,102.737495
2016-11-29 22:00,5.858,6.572,7.337,260.316,264.302,13.013,86.326614
2016-11-29 22:15,5.17,6.138,6.47,252.286,255.767,11.837,81.98579
2016-11-29 22:30,5.22,6.036,6.75,252.745,255.811,11.863,88.58375
2016-11-29 22:45,5.476,6.496,7.362,253.322,255.085,11.783,101.93314
2016-11-29 23:00,5.654,6.674,7.388,255.442,259.25,12.664,106.68117
2016-11-29 23:15,6.138,6.929,7.668,251.859,258.157,11.95,94.84011
2016-11-29 23:30,6.164,6.827,6.954,250.199,254.69,12.128,85.02273
2016-11-29 23:45,5.628,6.7,7.158,253.881,260.63,12.24,78.98476
2016-11-30 0:00,5.348,6.19,6.776,255.653,263.063,13.956,71.50381
2016-11-30 0:15,4.914,5.424,6.138,255.188,263.166,14.54,70.03513
2016-11-30 0:30,4.506,5.17,6.266,259.73,271.738,16.897,56.956745
2016-11-30 0:45,4.404,5.042,5.68,257.818,266.276,15.602,34.014133
2016-11-30 1:00,2.62,2.228,2.594,64.175,45.998,37.647,18.258043
2016-11-30 1:15,2.492,1.906,1.854,87.024,66.517,5.134,4.339009
2016-11-30 1:30,3.716,2.008,1.523,137.755,121.557,5.828,0.978497
2016-11-30 1:45,4.889,4.991,4.354,149.154,139.926,7.551,1.854023
2016-11-30 2:00,3.69,4.558,4.608,166.027,161.33,7.021,2.701158
2016-11-30 2:15,3.69,3.64,3.053,165.079,157.735,6.617,1.46561
2016-11-30 2:30,3.436,3.588,3.13,169.984,165.004,6.48,1.668768
2016-11-30 2:45,4.481,5.322,5.016,182.043,175.458,6.755,1.22141
2016-11-30 3:00,2.926,3.792,3.971,181.027,185.034,6.938,1.522522
2016-11-30 3:15,3.078,4.2,4.506,185.673,183.174,6.927,3.757326
2016-11-30 3:30,2.314,3.13,3.742,155.53,162.79,6.699,3.821705
2016-11-30 3:45,4.073,4.812,5.093,156.244,175.524,6.739,3.375065
2016-11-30 4:00,3.436,2.9,4.022,126.103,147.506,6.93,2.835717
2016-11-30 4:15,4.608,4.889,4.481,127.574,140.57,6.431,2.654891
2016-11-30 4:30,5.272,6.088,5.322,129.379,135.281,7.037,3.826064
2016-11-30 4:45,5.195,6.572,6.98,131.005,132.026,6.89,8.44797
2016-11-30 5:00,4.252,5.501,5.934,132.162,132.247,7.548,12.124808
2016-11-30 5:15,5.22,6.852,8.178,126.574,119.9,7.166,26.898111
2016-11-30 5:30,4.226,4.481,5.756,142.787,136.697,6.725,64.08918
2016-11-30 5:45,4.506,6.342,7.49,135.462,132.149,6.548,118.27612
2016-11-30 6:00,4.736,5.807,7.21,131.928,128.333,6.473,144.9435
2016-11-30 6:15,4.481,6.24,7.77,122.56,122.78,6.284,127.82816
2016-11-30 6:30,3.13,4.277,5.424,130.665,138.947,7.104,107.111
2016-11-30 6:45,1.492,2.416,3.69,120.9,135.467,6.642,61.36329
2016-11-30 7:00,1.309,2.928,4.2,159.435,144.58,6.576,46.363148
2016-11-30 7:15,3.946,4.787,5.272,171.466,169.416,6.462,32.632965
2016-11-30 7:30,4.124,4.634,5.068,176.085,175.346,6.667,17.60647
2016-11-30 7:45,2.874,2.874,3.486,127.243,128.616,6.45,10.801656
2016-11-30 8:00,3.894,3.563,3.282,145.809,152.364,6.411,3.787708
2016-11-30 8:15,3.512,3.512,3.563,109.251,112.956,6.239,8.118543
2016-11-30 8:30,3.486,3.894,4.022,124.851,126.32,6.497,18.178263
2016-11-30 8:45,4.66,4.71,4.66,123.234,125.346,6.555,22.470554
2016-11-30 9:00,3.818,3.971,4.226,147.809,148.005,6.653,16.2018
2016-11-30 9:15,3.359,3.155,3.742,149.252,148.111,6.66,10.787051
2016-11-30 9:30,2.123,2.339,3.155,169.794,169.002,6.458,8.126376
2016-11-30 9:45,2.123,2.314,3.002,182.515,186.906,6.852,5.465104
2016-11-30 10:00,0.738,0.337,0.896,328.946,13.213,5.004,25.154114
2016-11-30 10:15,1.326,0.729,1.392,112.433,339.737,38.75,37.843956
2016-11-30 10:30,5.322,4.966,4.94,256.688,255.046,11.354,26.668259
2016-11-30 10:45,4.634,4.94,5.526,282.185,282.008,16.55,12.042246
2016-11-30 11:00,1.594,1.822,2.9,266.662,260.948,17.374,8.272066
2016-11-30 11:15,3.18,3.384,3.818,217.759,213.16,7.631,15.395572
2016-11-30 11:30,2.824,2.976,3.436,206.662,204.37,7.093,25.208431
2016-11-30 11:45,5.195,5.322,5.297,248.162,241.598,10.301,41.832943
2016-11-30 12:00,5.884,5.934,5.297,232.562,231.941,9.041,51.31865
2016-11-30 12:15,6.598,7.031,7.108,225.807,227.348,9.139,51.33206
2016-11-30 12:30,6.546,6.546,6.648,218.943,218.386,7.796,42.932762
2016-11-30 12:45,6.598,6.954,7.133,284.646,277.712,15.558,51.671574
2016-11-30 13:00,7.72,7.949,8,262.467,261.323,12.268,67.49029
2016-11-30 13:15,5.068,5.322,5.603,299.153,294.864,21.315,55.937325
2016-11-30 13:30,6.113,6.317,6.852,280.474,278.979,18.097,60.184437
2016-11-30 13:45,3.588,3.92,4.022,292.045,288.621,19.855,89.65404
2016-11-30 14:00,9.912,10.856,11.162,276.517,275.918,16.105,92.81545
2016-11-30 14:15,6.623,6.802,7.72,290.348,290.185,19.175,95.03557
2016-11-30 14:30,8.484,9.224,9.683,282.445,279.669,17.337,90.893845
2016-11-30 14:45,6.648,7.056,7.439,267.511,263.073,12.902,91.33592
2016-11-30 15:00,8.74,9.3,9.76,267.145,267.587,13.694,91.947655
2016-11-30 15:15,8.688,9.683,10.04,276.613,272.286,15.35,90.846375
2016-11-30 15:30,7.694,7.898,8.102,308.209,308.885,22.917,92.50454
2016-11-30 15:45,9.352,10.346,10.78,276.075,274.149,15.697,91.43939
2016-11-30 16:00,9.81,10.576,11.086,279.678,279.83,16.408,90.33574
2016-11-30 16:15,9.556,9.606,9.556,258.165,257.371,11.852,89.87502
2016-11-30 16:30,8.051,8.867,9.326,272.444,271.741,14.609,90.218155
2016-11-30 16:45,9.3,9.912,10.066,291.423,291.91,19.403,91.695724
2016-11-30 17:00,9.454,10.193,10.576,280.208,278.046,16.417,89.70914
2016-11-30 17:15,8.638,8.994,9.556,272.044,272.928,15.449,92.34259
2016-11-30 17:30,8.382,8.944,9.275,296.667,295.595,20.543,90.880585
2016-11-30 17:45,10.091,10.984,11.111,285.97,284.163,18.038,93.559875
2016-11-30 18:00,8.102,8.612,9.122,277.234,279.69,17.355,93.77459
2016-11-30 18:15,8.714,9.708,10.116,285.402,281.2,18.511,95.26449
2016-11-30 18:30,9.632,10.422,10.728,276.752,277.081,16.805,98.931656
2016-11-30 18:45,7.541,8.153,8.434,281.761,277.915,16.939,103.075806
2016-11-30 19:00,9.632,10.83,11.315,291.044,291.142,19.433,106.99527
2016-11-30 19:15,10.55,11.596,11.876,293.094,290.371,19.739,108.992004
2016-11-30 19:30,8.714,9.454,9.632,291.661,290.597,19.653,105.14646
2016-11-30 19:45,8.28,8.74,8.918,290.018,291.545,19.633,102.97764
2016-11-30 20:00,9.504,10.372,10.754,296.96,296.077,20.41,101.83765
2016-11-30 20:15,8.892,10.116,10.499,295.993,295.958,20.414,100.21422
2016-11-30 20:30,9.224,10.32,10.474,296.158,294.058,20.094,100.71879
2016-11-30 20:45,7.21,8.026,8.23,296.992,296.436,20.449,99.92448
2016-11-30 21:00,7.031,7.77,8.204,298.488,297.933,20.843,87.59069
2016-11-30 21:15,5.424,6.19,6.904,293.816,293.281,20.603,57.806206
2016-11-30 21:30,5.144,6.47,7.235,292.721,295.928,20.694,59.23135
2016-11-30 21:45,5.526,6.24,5.884,292.356,296.018,20.618,95.58524
2016-11-30 22:00,5.578,6.419,6.827,289.646,288.458,20.589,105.35176
2016-11-30 22:15,5.348,5.424,5.526,292.517,291.615,20.795,83.06756
2016-11-30 22:30,4.379,4.889,4.558,289.834,293.114,21.128,61.043884
2016-11-30 22:45,3.257,4.022,4.583,288.95,289.453,20.58,63.69691
2016-11-30 23:00,3.971,4.991,5.17,287.647,287.951,20.364,61.76302
2016-11-30 23:15,4.762,5.832,5.424,286.045,290.497,21.078,52.57607
2016-11-30 23:30,4.354,5.118,5.501,268.405,276.732,18.428,29.64763
2016-11-30 23:45,3.206,3.538,4.048,266.08,274.077,18.02,19.174662
2016-12-1 0:00,0.977,2.077,2.492,216.373,253.732,11.589,9.313685
2016-12-1 0:15,2.288,3.41,3.232,142.647,115.975,6.243,7.348324
2016-12-1 0:30,4.864,5.016,4.66,144.45,141.066,7.191,5.311567
2016-12-1 0:45,1.028,2.772,2.849,146.588,141.194,6.511,1.950963
2016-12-1 1:00,3.512,3.665,4.022,139.782,136.272,6.665,1.837109
2016-12-1 1:15,3.18,3.971,3.486,147.931,152.728,6.804,0.966645
2016-12-1 1:30,3.359,2.926,3.18,137.509,144.063,6.834,1.009054
2016-12-1 1:45,4.43,5.17,5.118,120.294,128.044,6.602,2.461382
