date,U10,V10,U100,V100,Target
20120604 11:00,-3.04477309,5.35560697094196,-5.374520749,8.84385750888314,0.789493446591492
20120604 12:00,-2.391766817,5.42137397266785,-4.365010527,9.11568279707883,0.772859693287659
20120604 13:00,-1.874600469,5.15897705761864,-3.428587019,8.79119135929522,0.664129300836035
20120604 14:00,-1.599874883,5.31735473524425,-2.990066742,8.97637233687854,0.694765513920213
20120604 15:00,-1.487791717,5.43412471790042,-2.763193404,9.10973661889955,0.792218761107691
20120604 16:00,-1.664444533,5.5421705064501,-3.027371418,9.29746595855969,0.852645412929721
20120604 17:00,-2.051253286,5.58042274214781,-3.669164116,9.41978733824775,0.850765896961686
20120604 18:00,-2.079274077,5.42607161564827,-3.678299955,9.15730604433379,0.812987491420908
20120604 19:00,-1.994602555,5.54686814943052,-3.474266215,9.2091227398961,0.740625865166465
20120604 20:00,-1.902621261,5.80121196222759,-3.347125787,9.68566644826416,0.739498149903473
20120604 21:00,-1.950743925,5.97770911992054,-3.430870979,9.924363029,0.769100628731717
20120604 22:00,-2.13287907,5.76899955321899,-3.781078145,9.8428154430023,0.767503033687525
20120604 23:00,-2.583648325,5.84080638163399,-4.323137932,9.46480840160517,0.720327027261495
20120605 0:00,-3.17634898,6.29312229146307,-4.986247587,9.66103228152143,0.686495616723158
20120605 1:00,-3.632318503,6.16939040954682,-5.505723344,9.16824084159345,0.646649735304736
20120605 2:00,-3.584969944,5.80321748955971,-5.374288852,8.52169030962707,0.650032873727936
20120605 3:00,-3.223091667,5.66183043682448,-4.809893679,8.23847042703855,0.697960697695071
20120605 4:00,-2.787372184,5.43508990985737,-4.196298429,7.96253334143087,0.690442611725599
20120605 5:00,-2.641944465,5.21225870232073,-4.016366717,7.69226065347496,0.61507375424013
20120605 6:00,-2.223698856,4.75617143543288,-3.582703178,7.32164720711627,0.465557734486987
20120605 7:00,-1.609858602,3.70326140216034,-3.181371119,6.81832501577323,0.396203358404143
20120605 8:00,-1.557436982,3.43742768088856,-3.23689692,6.488980752,0.293205519065524
20120605 9:00,-1.456539456,3.07060320766304,-3.324754201,6.31014762644296,0.311718815695995
20120605 10:00,-1.40806355,2.76893405827864,-3.452674402,6.18553087810401,0.333333327721313
20120605 11:00,-1.489796183,2.46205248298696,-3.806212101,5.88693620188925,0.364721347824056
20120605 12:00,-1.556309635,2.32131698349013,-4.043778189,5.73885266327868,0.295272995995422
20120605 13:00,-1.576601875,2.17667216456284,-4.134446903,5.5486907421121,0.372239440107051
20120605 14:00,-1.573219835,1.97208444770172,-4.243389931,5.25899726220726,0.231557177286966
20120605 15:00,-1.440756603,1.80072594599956,-4.07540681,4.95311978901166,0.285499476343204
20120605 16:00,-1.285182765,1.73817683511209,-3.745766292,4.80908224872378,0.340193582418007
20120605 17:00,-1.147082799,1.74273770778097,-3.430182939,4.81717424536916,0.288976593668953
20120605 18:00,-0.948669788,1.85024399211882,-2.917799276,5.0672169417116,0.22526077811726
20120605 19:00,-0.855663688,1.99032793837723,-2.597295915,5.40060720350153,0.275631984101959
20120605 20:00,-1.000527734,2.17927837751649,-2.787067642,5.70648467669713,0.313316408635678
20120605 21:00,-1.327458264,2.34346979359611,-3.255874093,5.57620353070641,0.357485190144204
20120605 22:00,-1.549545555,2.31675611082125,-3.55810314,5.18536009273425,0.258904232955003
20120605 23:00,-1.868584659,2.61451594077518,-3.485005882,4.66909070675859,0.221219806316777
20120606 0:00,-2.365180861,3.20352006829893,-3.482897307,4.66423550877136,0.332017658862235
20120606 1:00,-3.933490631,4.60073437658064,-5.496477825,6.44775132667398,0.208345075478726
20120606 2:00,-3.137604785,4.46134302422679,-4.713476263,6.42487842237388,0.151113612692825
20120606 3:00,-2.713516392,4.42126244367776,-4.184145754,6.574350192,0.134291887904589
20120606 4:00,-2.160030078,4.13001022502147,-3.267604884,6.13763729860517,0.219622214429347
20120606 5:00,-1.634904951,3.91402042984058,-2.451888872,5.76847926176169,0.158443754536497
20120606 6:00,-0.984370196,3.72341500234075,-1.571816568,5.50996225036986,0.0892773204749447
20120606 7:00,-0.725131209,3.14046522524429,-1.492443807,5.709967181,0.0820411606905861
20120606 8:00,-0.758366977,2.64435670600407,-1.872145934,5.87805643119938,0.105629169690998
20120606 9:00,-0.962213017,2.53302176003454,-2.320494774,5.71103103700795,0.0925664873613702
20120606 10:00,-1.107120964,2.37269943783841,-2.644421448,5.43496040138581,0.156658205896219
20120606 11:00,-1.049069156,2.06185226869149,-2.729693536,5.14718734961013,0.06287003068283
20120606 12:00,-0.949361854,1.81869674669403,-2.672309175,4.95462941108371,0.0631519579201972
20120606 13:00,-0.928534106,1.79865645641952,-2.611170697,4.9142028825533,0.0816652534984142
20120606 14:00,-0.926318388,1.96432285602218,-2.474413575,4.99771557964901,0.0445446844916833
20120606 15:00,-0.818191358,1.9963873204614,-2.247557643,5.15623012572878,0.0298844060656105
20120606 16:00,-0.805783338,1.98703518499996,-2.158531437,5.10037768499597,0.0446386612897263
20120606 17:00,-0.878902027,2.19679022320656,-2.000322218,4.79292329696207,0.0745230705120985
20120606 18:00,-0.789387026,2.48403438380794,-1.569135056,4.47642613280952,0.0302603132577824
20120606 19:00,-0.585984129,2.5886892330193,-1.063938157,4.2200368334456,0.0389061165947542
20120606 20:00,-0.296168237,2.55172603095742,-0.611298898,3.93917884576065,0.0107132781623623
20120606 21:00,0.0871509481247301,2.29431963587587,-0.236959794,3.63491602576862,0.0139084671984909
20120606 22:00,0.896774244128747,1.88148965622085,0.50099236337272,3.37427130234887,0.0170096815410843
20120606 23:00,1.26679912216014,1.09457425810821,1.6964105025402,3.04713557805673,0.00468705781495022
20120607 0:00,1.34612182056447,1.27449153079497,1.91683080545533,2.51254793104276,0
20120607 1:00,0.185846037319909,3.55095851173417,0.246457390223997,4.998676914,0.0023288452300785
20120607 2:00,0.389550087909723,3.95726571013144,0.502402598444623,5.5022302339597,0.0312940506704775
20120607 3:00,0.69022284751318,4.03962117068915,0.966835662489974,5.6846223302365,0.0709519763883059
20120607 4:00,0.924273220707983,4.22530082530451,1.27064384150305,5.96731290506854,0.0860821345955779
20120607 5:00,1.00938244732427,4.37056248636202,1.43451367370769,6.31251828502747,0.12226294403991
20120607 6:00,0.870556741614094,3.55095851173417,1.31728995710585,5.90823297934423,0.111079782939587
20120607 7:00,0.702082329910532,2.69063264886006,1.18221903105598,5.08454889860641,0.0766845179265162
20120607 8:00,0.636855176725096,2.02662275469549,1.30390455001983,4.86402964096101,0.0480218028696869
20120607 9:00,0.520004394280596,1.96705939576814,1.09460545740201,5.12542396349707,0.0284747677742669
20120607 10:00,0.375597755677544,1.78289921459481,0.73076575570011,4.95608440895005,0.0455784219043785
20120607 11:00,0.484774755394344,1.99684107523181,0.600156632012247,4.4545920161739,0.0498073462486945
20120607 12:00,0.891485239962363,2.25819050725998,0.94290417709375,4.27769572694122,0.0190771532097131
20120607 13:00,1.31040401523354,2.04333696255776,1.59919474270543,4.12243917794477,0.0140964197423229
20120607 14:00,1.62363387384596,1.69963206997188,2.22141336300724,3.85314463278278,0.0562916990144868
20120607 15:00,1.25110660324678,1.2361926701545,2.51508108210666,3.74048058837827,0.0540362737497723
20120607 16:00,1.27133748498344,1.23497709140088,2.66962169119074,3.68930088527988,0.0350530952335944
20120607 17:00,1.143673645,1.12709447701716,2.67246101996657,3.62609910427248,0.027626045012445
20120607 18:00,1.10321188158568,1.19638246597347,2.70774982046608,3.78719494825331,0.0528145837932451
20120607 19:00,1.14297602844739,1.42035285132783,2.68990261101805,4.08912084773978,0.0763086138911061
20120607 20:00,1.17820566733364,1.6504011304503,2.58038564395059,4.30586173804235,0.0797857333213636
20120607 21:00,1.13355820419067,1.73640332726887,2.32930785648852,4.33711914060579,0.0321398365915947
20120607 22:00,1.08507384968385,1.79019268711652,1.98656031140701,4.12896544880966,0.038060331725891
20120607 23:00,1.36133002788099,1.92299466594944,1.97560861470027,3.80093446586362,0.0483977058528432
20120608 0:00,1.46841417776296,1.89078182897853,1.98453221942428,3.04079565407346,0.107790617105416
20120608 1:00,1.386105995,3.44222716588961,2.02279308109185,4.91276977137644,0.086082133543324
20120608 2:00,1.18210427909114,3.48897745632095,1.65534964896128,4.98173012374811,0.0705760723528958
20120608 3:00,1.12620685337508,3.64369865560561,1.60391899749666,5.16654386810419,0.10544121293815
20120608 4:00,1.26523378400221,3.30253284567216,1.80221273147692,4.90104651147326,0.0764965674871921
20120608 5:00,1.36508474105056,3.59973112055709,1.94050403874846,5.22309135704896,0.0620242447617129
20120608 6:00,1.1883151041707,2.56398956707232,1.88964483896678,4.44314977172537,0.0838267051218476
20120608 7:00,0.976669295690229,1.98461989636966,1.89364500074736,4.28178254717566,0.0730194512136963
20120608 8:00,0.917905335322061,1.54995350557352,2.15251261311929,4.27488651193849,0.0910628659584602
20120608 9:00,0.891628767677759,1.49318529576404,2.09251018641056,4.13006977195799,0.114087020484138
20120608 10:00,0.836686853512399,1.38744059121696,1.96279065438313,3.93077435360386,0.0543152651986886
20120608 11:00,0.790344543303355,1.36907440569036,1.77364014732991,3.83560906733095,0.0791279020485864
20120608 12:00,0.841942167041259,1.2967227657371,1.8004983764281,3.79423285590795,0.00524797860574156
20120608 13:00,0.9370155663361,1.24218076023387,2.03993663158006,3.79699127000282,0.0384274262914408
20120608 14:00,1.27861094571203,1.60115620461737,2.26223133624381,3.92801593950899,0.0161550840455992
20120608 15:00,1.52943272777128,1.92451238010079,2.22908713863328,3.89905259151289,0
20120608 16:00,1.61351774423305,1.78314840665365,2.33251989324546,3.78595761362335,0
20120608 17:00,1.6861366220864,1.71357952208321,2.46109652190701,3.72458290001257,0
20120608 18:00,1.61781754621121,1.6662726805753,2.55938621137274,3.7714759396253,0
20120608 19:00,1.8117863910037,1.74196362698795,2.68624848498547,3.72389329648885,0
20120608 20:00,1.56621992247331,1.76366911897393,2.55538604959215,3.82871303209379,0
20120608 21:00,1.02540038477603,1.57221554863606,2.02450743614067,3.90732783379749,0
20120608 22:00,0.761679196782298,1.43864329026081,1.54848818425146,3.83629867085467,0
20120608 23:00,0.900706127409427,1.57611140617201,1.36962380749116,3.45701673281049,0
20120609 0:00,1.01441200194295,1.55551901633916,1.3730525175888,2.55639453083647,0
20120609 1:00,0.824356426035104,2.8849411184209,1.17984136455949,3.75557412251762,0
20120609 2:00,0.827777129535304,2.10398571715315,1.08290960911951,2.85196422296156,0
20120609 3:00,1.29201546170537,1.99668817568311,1.71416270781813,2.73843768210053,0
20120609 4:00,1.47282407528739,2.07167452568774,1.99478612325856,2.8933860689514,0.00373554983747912
20120609 5:00,1.31596038620677,2.42343976107532,1.81887293746008,3.38507872227519,0
20120609 6:00,0.846835334750706,2.00278462690299,1.30609198429921,3.29916674540739,0
20120609 7:00,0.511117719802459,1.2681622549064,0.987174542018296,3.21939133831585,0
20120609 8:00,0.716359929814489,1.70466816225044,0.997944737067182,3.51548083002098,0
20120609 9:00,0.681175550955283,1.80099209152468,1.06974603739309,3.98109306179562,0.00384420978679173
20120609 10:00,0.554609521447866,1.70283922688447,1.0212801596731,4.1521499443092,0.0296964566785402
20120609 11:00,0.467137246228453,2.06131055861393,0.744845153418352,4.25417041683973,0.0202048674204512
20120609 12:00,0.287305976503629,2.111911104,0.417550892766082,4.04399290200241,0.00432290114235896
20120609 13:00,0.0600735297045971,2.16555987447402,0.103420203840229,3.75250583762949,0.00234352732909422
20120609 14:00,0.0835297822774006,2.05826233300398,0.143509263188862,3.51471375879894,0.00610257610122675
20120609 15:00,0.22426729771422,1.51384923906792,0.457041607945332,3.27768875119043,0.0100525089966264
20120609 16:00,0.315648948362433,1.23158354758707,0.683814048141329,2.94401276960564,0
20120609 17:00,0.529198581160662,1.15659719758244,0.951273891855341,2.65636106134289,0
20120609 18:00,0.73248610345829,1.0657600744061,1.26301120410366,2.60189900457847,0.0222694064573909
20120609 19:00,0.8043208769625,1.2681622549064,1.45986643583053,3.0107479659226,0.00938586720173499
20120609 20:00,0.641593124738678,1.42423140613555,1.13436720768641,3.15649149810906,0.0168217268927445
20120609 21:00,0.50671967244506,1.27791657685822,0.754418660128473,2.76681931731578,0.0165397975508695
20120609 22:00,0.519425142588661,0.739599934142048,0.590472357717647,2.00281638016991,0.00741824075128911
20120609 23:00,0.611295465165474,0.0567973975145097,0.743050120910204,1.19662452581217,0
20120610 0:00,0.553632177590666,-0.112074301,0.963240775242992,0.589871189183268,0
20120610 1:00,-1.196886269,2.57230235152429,-1.629419431,3.45994555507221,0
20120610 2:00,-1.604303831,2.74133008146301,-2.365021006,3.88219618211197,0
20120610 3:00,-2.181844906,2.80699085347767,-3.073700672,3.95175297144992,0.0165368607101648
20120610 4:00,-2.288564453,2.50729168616324,-3.29461869,3.56550821183215,0.0162549334727977
20120610 5:00,-2.245248872,2.46373454037134,-3.167927353,3.4378510455178,0.00553871741747677
20120610 6:00,-1.831553689,2.22124475857464,-2.865451787,3.30937556403477,0
20120610 7:00,-1.048106666,1.76486988774009,-2.290589846,3.40757338427658,0
20120610 8:00,-0.812695901,1.62379674390662,-2.374522856,4.1137793748489,0.0699182368711027
20120610 9:00,-0.945153691,1.43526581435959,-2.717381287,3.81427602311139,0.0506531342743195
20120610 10:00,-1.406558789,1.40341058833267,-3.176637383,3.02460188533353,0.058359178048893
20120610 11:00,-1.426647174,0.874223772293754,-3.717451027,2.16046106720564,0.0479278250193901
20120610 12:00,-1.55784944,0.672690709674509,-4.151368856,1.53854153900754,0.0608025527006779
20120610 13:00,-1.774427344,0.523166179344102,-4.631212294,1.11792754230514,0.0723616188886651
20120610 14:00,-2.066964453,0.310581303613479,-4.905974131,0.639213168626339,0.114087019431884
20120610 15:00,-1.799537825,0.0862945081178683,-4.900431385,0.135131024718403,0.123390656146141
20120610 16:00,-1.780704964,-0.00342021,-4.81253927,-0.107090265,0.0934122711779795
20120610 17:00,-1.736133859,-0.022273303,-4.590829431,-0.138186242,0.124330418865301
20120610 18:00,-1.671474369,-0.033325116,-4.326361265,-0.143914448,0.202518560299235
20120610 19:00,-1.617486834,-0.046977356,-4.008841102,-0.150460969,0.147260593436174
20120610 20:00,-1.595515163,0.00893181633822282,-3.669941776,-0.047353258,0.0879616547726285
20120610 21:00,-1.655152556,0.0583399220126184,-3.452982861,0.0688474960551841,0.0551639879605105
20120610 22:00,-1.84410893,0.00633138972378111,-3.067366105,-0.000709293,0.0215205341750215
20120610 23:00,-1.844736692,-0.127590581,-2.668288394,-0.184830206,0.00949159031034289
20120611 0:00,-1.703490233,-0.251760952,-2.367396469,-0.376315956,0.0121229196104676
20120611 1:00,-1.781692546,-0.382941926,-2.4983381,-0.601645963,0.0375904529969458
20120611 2:00,-1.709712685,-0.991475712,-2.267455725,-1.409003353,0.0791278988918246
20120611 3:00,-1.412375316,-2.109389217,-1.851205423,-2.885220903,0.0480188670812361
20120611 4:00,-1.402284681,-2.188453244,-1.837137321,-3.027791582,0
20120611 5:00,-1.575843598,-2.223448797,-2.133394992,-3.109260542,0.00469293254861357
20120611 6:00,-1.21796242,-2.082818519,-2.025815391,-3.667322916,0.0239639140880759
20120611 7:00,-1.064584772,-1.54103551,-2.430480198,-4.211535566,0.00195881592833174
20120611 8:00,-1.451392436,-1.868308739,-2.657224896,-4.396470105,0
20120611 9:00,-1.350486089,-1.985608649,-2.526474303,-4.658800155,0
20120611 10:00,-1.182308844,-2.073097532,-2.272420938,-5.115026329,0
20120611 11:00,-1.149346104,-2.027732926,-2.286489039,-5.545997126,0.110703876799669
20120611 12:00,-1.182308844,-1.995329636,-2.608400307,-5.959044751,0.146414806462803
20120611 13:00,-1.168181956,-2.212431679,-2.633226369,-6.416900305,0.220561971887238
20120611 14:00,-1.113692528,-2.464529275,-2.46606422,-6.81039538,0.232215015925522
20120611 15:00,-1.09889293,-2.738013042,-2.359312154,-7.189226042,0.291513951432304
20120611 16:00,-0.999332001,-3.034179113,-2.102776182,-7.528951604,0.234846341016631
20120611 17:00,-0.767247403,-3.246096629,-1.546672398,-7.687816076,0.306926032667928
20120611 18:00,-0.614542464,-3.270723129,-1.205727816,-7.730179935,0.378253915196152
20120611 19:00,-0.605124539,-3.290165103,-1.147800338,-7.723662418,0.355417714266561
20120611 20:00,-0.490764012,-3.274611524,-0.991396149,-7.637305321,0.362559900409638
20120611 21:00,-0.206880822,-3.240264037,-0.33019537,-7.687816076,0.440935987021626
20120611 22:00,-0.892371273,-3.274611524,-1.525156478,-7.633231873,0.460295076938992
20120611 23:00,-1.830127593,-3.929806048,-2.979136164,-7.339943618,0.531528978460157
