date,风速,预测功率,风向,温度,湿度,气压,实际风速,实际功率（计量口径一）,Target
2021/04/18 20:15:00,7.2,0.035014,211,15.0,28,1004,4.9,16165.0,0.016277
2021/04/18 20:30:00,7.4,0.038069,211,14.8,29,1004,4.9,17262.0,0.016424
2021/04/18 20:45:00,7.6,0.041124,211,14.7,30,1005,5.1,19283.0,0.01747
2021/04/18 21:00:00,7.7,0.044179,211,14.5,31,1005,6.0,30856.0,0.028652
2021/04/18 21:15:00,7.9,0.04666,211,14.3,32,1005,5.4,26061.0,0.027224
2021/04/18 21:30:00,7.8,0.048568,212,14.1,34,1005,5.6,25786.0,0.024476
2021/04/18 21:45:00,7.8,0.050476,214,14.0,35,1005,5.7,28249.0,0.027343
2021/04/18 22:00:00,7.8,0.052384,215,13.8,37,1005,6.0,32657.0,0.032603
2021/04/18 22:15:00,7.7,0.053508,217,13.6,39,1005,5.8,28163.0,0.028408
2021/04/18 22:30:00,7.6,0.053849,218,13.4,40,1005,5.6,28562.0,0.027613
2021/04/18 22:45:00,7.5,0.05419,219,13.1,42,1005,5.6,26109.0,0.026025
2021/04/18 23:00:00,7.5,0.054531,220,12.9,43,1005,5.3,25092.0,0.025015
2021/04/18 23:15:00,7.4,0.054576,221,12.7,44,1005,5.7,28945.0,0.028421
2021/04/18 23:30:00,7.3,0.054325,221,12.5,44,1005,5.6,27748.0,0.02688
2021/04/18 23:45:00,7.2,0.054074,221,12.4,45,1004,5.4,25425.0,0.025458
2021/04/19 00:00:00,6.4,0.042886,213,11.6,47,1005,5.0,19602.0,0.021172
2021/04/19 00:15:00,6.1,0.041725,214,11.4,49,1005,5.2,20587.0,0.019675
2021/04/19 00:30:00,6.0,0.040826,214,11.2,50,1005,5.2,21645.0,0.021458
2021/04/19 00:45:00,5.9,0.039927,215,11.0,51,1004,5.1,21491.0,0.021236
2021/04/19 01:00:00,5.8,0.039028,216,10.8,52,1004,4.5,15400.0,0.016009
2021/04/19 01:15:00,5.7,0.03849,216,10.7,53,1004,4.7,17953.0,0.017305
2021/04/19 01:30:00,5.8,0.038313,217,10.6,54,1004,4.8,20138.0,0.019864
2021/04/19 01:45:00,5.7,0.038137,218,10.5,55,1004,5.2,24675.0,0.024369
2021/04/19 02:00:00,5.8,0.03796,219,10.4,56,1004,5.1,22463.0,0.022854
2021/04/19 02:15:00,5.8,0.037744,217,10.3,56,1004,5.6,27098.0,0.02541
2021/04/19 02:30:00,5.8,0.037487,216,10.3,57,1004,5.7,28522.0,0.028494
2021/04/19 02:45:00,5.8,0.037231,215,10.2,57,1004,5.3,23121.0,0.022569
2021/04/19 03:00:00,5.9,0.036974,213,10.2,58,1004,5.6,30881.0,0.027949
2021/04/19 03:15:00,5.9,0.036631,212,10.2,58,1004,6.1,39123.0,0.03681
2021/04/19 03:30:00,5.9,0.036202,212,10.2,59,1004,6.6,44599.0,0.043139
2021/04/19 03:45:00,5.9,0.035772,210,10.1,59,1003,6.6,44315.0,0.043976
2021/04/19 04:00:00,5.9,0.035343,210,10.1,60,1003,6.6,43748.0,0.044145
2021/04/19 04:15:00,5.9,0.034738,210,10.0,61,1003,6.3,38973.0,0.038502
2021/04/19 04:30:00,5.8,0.033957,210,9.7,63,1003,6.2,40041.0,0.037543
2021/04/19 04:45:00,5.8,0.033176,210,9.5,64,1003,6.4,43893.0,0.044107
2021/04/19 05:00:00,5.6,0.032395,210,9.2,66,1003,6.1,36837.0,0.036594
2021/04/19 05:15:00,5.6,0.031458,210,9.1,67,1003,6.0,38734.0,0.039255
2021/04/19 05:30:00,5.6,0.030363,210,9.1,68,1003,5.8,31506.0,0.031496
2021/04/19 05:45:00,5.5,0.029269,212,9.2,69,1004,5.8,31133.0,0.030056
2021/04/19 06:00:00,5.4,0.028174,212,9.2,70,1004,5.5,30002.0,0.03036
2021/04/19 06:15:00,5.3,0.026858,213,9.5,69,1004,5.4,25808.0,0.02661
2021/04/19 06:30:00,5.1,0.025319,213,10.1,67,1004,5.5,24569.0,0.024379
2021/04/19 06:45:00,5.0,0.02378,213,10.8,65,1004,5.7,28152.0,0.027733
2021/04/19 07:00:00,4.9,0.022241,212,11.4,63,1004,5.0,17669.0,0.018954
2021/04/19 07:15:00,4.6,0.020033,212,12.1,61,1004,5.2,19873.0,0.020095
2021/04/19 07:30:00,4.2,0.017155,211,12.8,58,1004,4.5,14407.0,0.014639
2021/04/19 07:45:00,3.9,0.014277,211,13.6,55,1004,4.3,10601.0,0.010252
2021/04/19 08:00:00,3.5,0.008488617021,211,14.3,52,1004,3.7,7534.0,0.008225
2021/04/19 08:15:00,3.4,0.007377553191,212,15.1,50,1004,3.7,5909.0,0.006221
2021/04/19 08:30:00,3.6,0.007298617021,212,15.8,47,1004,3.2,3483.0,0.004964
2021/04/19 08:45:00,3.6,0.00721893617,214,16.6,45,1005,3.5,4328.0,0.003367
2021/04/19 09:00:00,3.7,0.00714,214,17.3,42,1005,3.1,2665.0,0.003616
2021/04/19 09:15:00,3.9,0.007326914893999999,215,18.0,40,1005,3.2,2571.0,0.003339
2021/04/19 09:30:00,4.1,0.007780425532,214,18.5,38,1005,3.5,2447.0,0.001671
2021/04/19 09:45:00,4.2,0.008233191489000001,214,19.1,36,1004,3.1,1620.0,0.002094
2021/04/19 10:00:00,4.5,0.008686702128,214,19.6,34,1004,3.1,799.0,0.000498
2021/04/19 10:15:00,4.5,0.008852765957,213,20.1,32,1004,3.3,1481.0,0.001367
2021/04/19 10:30:00,4.5,0.00873212766,212,20.6,31,1004,3.1,910.0,0.001173
2021/04/19 10:45:00,4.5,0.008612234043000001,211,21.0,30,1004,3.1,475.0,-5.1e-05
2021/04/19 11:00:00,4.5,0.008491595745,209,21.5,29,1004,3.2,586.0,0.000289
2021/04/19 11:15:00,4.5,0.008373191489,209,21.9,28,1004,3.1,180.0,0.000304
2021/04/19 11:30:00,4.5,0.008256276596,208,22.2,27,1004,3.4,975.0,0.000106
2021/04/19 11:45:00,4.6,0.008140106383000001,206,22.5,26,1003,3.0,136.0,0.00051
2021/04/19 12:00:00,4.6,0.008023191489,204,22.8,25,1003,3.2,663.0,-0.000404
2021/04/19 12:15:00,4.6,0.007874255319,203,23.1,25,1003,3.2,182.0,-8.9e-05
2021/04/19 12:30:00,4.5,0.007693297872,202,23.4,24,1003,3.5,1779.0,0.001212
2021/04/19 12:45:00,4.5,0.007512340425999999,201,23.7,24,1003,3.3,1665.0,0.00096
2021/04/19 13:00:00,4.5,0.007331382979,200,24.0,23,1003,3.4,410.0,0.001135
2021/04/19 13:15:00,4.4,0.007180212766,198,24.2,23,1003,3.6,2944.0,0.001826
2021/04/19 13:30:00,4.4,0.007059574468,197,24.3,23,1003,3.6,4243.0,0.00354
2021/04/19 13:45:00,4.4,0.006938191489,196,24.5,22,1002,3.9,4025.0,0.002412
2021/04/19 14:00:00,4.3,0.006817553191,195,24.6,22,1002,3.7,3157.0,0.003301
2021/04/19 14:15:00,4.3,0.006771382979,193,24.7,22,1002,3.4,1780.0,0.001621
2021/04/19 14:30:00,4.3,0.006799680851,192,24.8,22,1002,4.0,5448.0,0.00327
2021/04/19 14:45:00,4.4,0.006827978723,191,24.8,22,1001,3.7,2991.0,0.003224
2021/04/19 15:00:00,4.4,0.006856276596,189,24.9,22,1001,3.6,3038.0,0.000985
2021/04/19 15:15:00,4.3,0.006935957447,188,24.9,22,1001,4.0,4726.0,0.00441
2021/04/19 15:30:00,4.3,0.007066276596,188,24.8,22,1001,4.0,6262.0,0.006785
2021/04/19 15:45:00,4.4,0.007196595744999999,186,24.7,23,1001,4.3,9149.0,0.008511
2021/04/19 16:00:00,4.4,0.007326914893999999,186,24.6,23,1001,4.5,9933.0,0.008141
2021/04/19 16:15:00,4.4,0.00754287234,186,24.5,23,1001,4.3,8927.0,0.009017
2021/04/19 16:30:00,4.5,0.007843723404,185,24.3,24,1001,4.3,9240.0,0.009975
2021/04/19 16:45:00,4.5,0.008144574468,184,24.0,24,1001,4.3,8576.0,0.008182
2021/04/19 17:00:00,4.6,0.008445425531999999,182,23.8,25,1001,4.1,8851.0,0.008785
2021/04/19 17:15:00,4.7,0.008895212766,181,23.4,26,1001,4.1,9121.0,0.009512
2021/04/19 17:30:00,4.8,0.009493191489,181,22.8,27,1001,3.8,6706.0,0.006882
2021/04/19 17:45:00,5.0,0.01009117021,180,22.2,29,1001,3.7,5186.0,0.004408
2021/04/19 18:00:00,5.1,0.014354,180,21.6,30,1001,3.3,3380.0,0.003002
2021/04/19 18:15:00,5.3,0.015491,181,20.9,32,1001,3.4,3900.0,0.003418
2021/04/19 18:30:00,5.4,0.016964,182,20.2,34,1001,3.3,3994.0,0.003695
2021/04/19 18:45:00,5.6,0.018436,183,19.4,35,1002,3.5,4611.0,0.004203
2021/04/19 19:00:00,5.7,0.019909,184,18.7,37,1002,3.6,5149.0,0.004718
2021/04/19 19:15:00,5.8,0.021477,183,18.1,39,1002,3.8,7329.0,0.005663
2021/04/19 19:30:00,5.8,0.023141,182,17.6,41,1002,4.6,14008.0,0.012723
2021/04/19 19:45:00,5.7,0.024804,181,17.2,42,1002,4.9,18475.0,0.017401
2021/04/19 20:00:00,5.7,0.026468,180,16.7,44,1002,5.8,27559.0,0.026025
2021/04/19 20:15:00,5.7,0.027827,179,16.4,46,1002,6.0,30861.0,0.029513
2021/04/19 20:30:00,5.8,0.028881,178,16.1,47,1002,5.8,29030.0,0.028201
2021/04/19 20:45:00,5.8,0.029935,177,15.8,49,1003,5.8,29899.0,0.02967
2021/04/19 21:00:00,5.9,0.030989,176,15.5,50,1003,6.0,33065.0,0.032582
2021/04/19 21:15:00,5.9,0.031855,176,15.2,51,1003,6.0,36989.0,0.036606
2021/04/19 21:30:00,6.0,0.032532,177,15.0,52,1003,5.8,31737.0,0.032537
2021/04/19 21:45:00,6.0,0.033209,178,14.8,53,1003,6.1,33724.0,0.033207
2021/04/19 22:00:00,6.1,0.033886,179,14.6,54,1003,5.9,29786.0,0.031518
2021/04/19 22:15:00,6.0,0.034284,177,14.4,55,1003,5.8,27874.0,0.027792
2021/04/19 22:30:00,5.9,0.034402,174,14.2,56,1003,5.2,21790.0,0.022298
2021/04/19 22:45:00,5.9,0.034521,171,13.9,57,1003,4.9,18182.0,0.018158
2021/04/19 23:00:00,5.8,0.034639,168,13.7,58,1003,4.6,16145.0,0.015883
2021/04/19 23:15:00,5.8,0.035225,165,13.6,58,1003,4.9,17161.0,0.017007
2021/04/19 23:30:00,5.9,0.036278,161,13.5,59,1003,4.8,15857.0,0.015804
2021/04/19 23:45:00,5.9,0.037332,158,13.4,60,1003,4.4,13333.0,0.01366
2021/04/20 00:00:00,5.9,0.026361,168,13.3,59,1003,4.3,12046.0,0.012054
2021/04/20 00:15:00,5.9,0.027189,165,13.3,59,1003,4.1,10164.0,0.01015
2021/04/20 00:30:00,5.9,0.028178,162,13.2,60,1003,4.4,13478.0,0.012679
2021/04/20 00:45:00,5.8,0.029166,158,13.1,60,1003,4.7,15900.0,0.016126
2021/04/20 01:00:00,5.9,0.030155,155,13.0,61,1003,4.4,13916.0,0.01352
2021/04/20 01:15:00,6.0,0.031553,151,12.8,62,1003,5.1,20267.0,0.019
2021/04/20 01:30:00,6.0,0.03336,148,12.7,63,1003,5.2,22241.0,0.022821
2021/04/20 01:45:00,6.1,0.035167,145,12.6,64,1003,6.0,28208.0,0.029169
2021/04/20 02:00:00,6.2,0.036974,142,12.5,65,1003,5.9,32849.0,0.031049
2021/04/20 02:15:00,6.2,0.038087,141,12.3,66,1003,6.4,36440.0,0.036288
2021/04/20 02:30:00,6.2,0.038505,142,12.2,67,1003,6.0,31224.0,0.031086
2021/04/20 02:45:00,6.2,0.038924,143,12.1,68,1003,5.7,28139.0,0.028051
2021/04/20 03:00:00,6.2,0.039342,145,12.0,69,1003,5.7,26555.0,0.026129
2021/04/20 03:15:00,6.2,0.039035,146,11.9,70,1003,5.8,28518.0,0.029096
2021/04/20 03:30:00,6.1,0.038002,146,11.8,71,1003,5.6,26608.0,0.025512
2021/04/20 03:45:00,6.0,0.03697,147,11.8,72,1003,5.6,27386.0,0.026627
2021/04/20 04:00:00,5.9,0.035937,147,11.7,73,1003,5.7,31833.0,0.031283
2021/04/20 04:15:00,5.9,0.034623,148,11.6,74,1003,5.7,30452.0,0.030208
2021/04/20 04:30:00,5.8,0.033026,149,11.4,75,1003,5.9,30531.0,0.030298
2021/04/20 04:45:00,5.8,0.031429,150,11.2,77,1003,5.8,31303.0,0.030896
2021/04/20 05:00:00,5.7,0.029832,151,11.0,78,1003,6.0,34499.0,0.033573
2021/04/20 05:15:00,5.7,0.028443,151,11.0,79,1003,6.0,34585.0,0.033496
2021/04/20 05:30:00,5.7,0.027262,152,11.1,79,1003,5.9,35098.0,0.035555
2021/04/20 05:45:00,5.5,0.026081,152,11.2,79,1004,6.4,44234.0,0.043058
2021/04/20 06:00:00,5.5,0.0249,153,11.3,79,1004,6.5,40717.0,0.039084
2021/04/20 06:15:00,5.5,0.023459,152,11.5,78,1004,6.6,44226.0,0.045417
2021/04/20 06:30:00,5.3,0.02176,150,11.9,76,1004,6.4,39370.0,0.037738
2021/04/20 06:45:00,5.1,0.02006,147,12.4,75,1004,6.4,43175.0,0.0433
2021/04/20 07:00:00,5.0,0.018361,145,12.8,73,1004,5.9,31058.0,0.030661
2021/04/20 07:15:00,4.7,0.016167,144,13.2,71,1004,5.2,22262.0,0.024338
2021/04/20 07:30:00,4.4,0.013478,143,13.6,69,1004,4.2,11908.0,0.011552
2021/04/20 07:45:00,3.9,0.010789,142,14.1,66,1005,3.8,7536.0,0.007707
2021/04/20 08:00:00,3.6,0.006031914893999999,142,14.5,64,1005,3.2,3388.0,0.003524
2021/04/20 08:15:00,3.3,0.004818085106,140,14.9,62,1005,2.7,1301.0,0.001137
2021/04/20 08:30:00,3.1,0.00439212766,140,15.4,59,1005,2.6,409.0,0.000473
2021/04/20 08:45:00,3.0,0.003965425532,139,15.9,56,1005,2.7,184.0,3.5e-05
2021/04/20 09:00:00,2.9,0.003539468085,139,16.4,53,1005,2.8,142.0,9e-06
2021/04/20 09:15:00,2.9,0.003292234043,136,16.7,51,1005,2.9,142.0,2e-06
2021/04/20 09:30:00,3.0,0.003224468085,135,16.9,50,1005,2.7,317.0,5.2e-05
2021/04/20 09:45:00,3.0,0.003155957447,132,17.2,48,1005,2.5,-140.0,-0.000311
2021/04/20 10:00:00,3.0,0.003088191489,131,17.4,47,1005,2.5,-88.0,-0.000259
2021/04/20 10:15:00,3.0,0.003037553191,127,17.5,46,1005,2.6,-104.0,-0.000325
2021/04/20 10:30:00,3.0,0.003004042553,120,17.5,45,1005,2.6,-104.0,-0.000322
2021/04/20 10:45:00,2.9,0.002970531915,112,17.6,44,1005,3.7,649.0,-0.000298
2021/04/20 11:00:00,3.0,0.002937021277,105,17.6,43,1005,6.8,39170.0,0.033439
2021/04/20 11:15:00,3.1,0.002990638298,97,17.7,42,1005,6.7,40985.0,0.044955
2021/04/20 11:30:00,3.4,0.00313287234,92,17.8,41,1005,4.9,15512.0,0.014709
2021/04/20 11:45:00,3.7,0.003274361702,87,18.0,40,1005,4.3,12570.0,0.015033
2021/04/20 12:00:00,4.0,0.003416595745,83,18.1,39,1005,3.2,2796.0,0.003722
2021/04/20 12:15:00,4.3,0.003702553191,81,18.4,37,1005,3.2,501.0,-0.000146
2021/04/20 12:30:00,4.5,0.004133723404000001,82,18.7,36,1005,4.8,15583.0,0.012858
2021/04/20 12:45:00,4.7,0.004564148935999999,84,19.0,34,1004,5.6,26525.0,0.025115
2021/04/20 13:00:00,5.0,0.004995319149,85,19.3,33,1004,6.0,30656.0,0.027952
2021/04/20 13:15:00,5.1,0.005355744681,88,19.4,32,1004,6.0,35744.0,0.034594
2021/04/20 13:30:00,5.1,0.005646914893999999,89,19.5,32,1004,6.0,34635.0,0.036453
2021/04/20 13:45:00,5.1,0.0059380851060000005,90,19.6,32,1004,6.3,43850.0,0.041868
2021/04/20 14:00:00,5.1,0.0062292553189999995,91,19.7,32,1004,6.9,50216.0,0.047843
2021/04/20 14:15:00,5.1,0.006771382979,91,19.6,33,1004,6.9,43506.0,0.048516
2021/04/20 14:30:00,5.2,0.007565957446999999,90,19.4,34,1004,5.3,20817.0,0.023824
2021/04/20 14:45:00,5.2,0.008360531915,88,19.2,35,1004,4.5,14540.0,0.016943
2021/04/20 15:00:00,5.3,0.009155106383,86,19.0,36,1004,3.7,5994.0,0.006542
2021/04/20 15:15:00,5.4,0.01033840426,84,18.7,38,1004,3.5,3496.0,0.003909
2021/04/20 15:30:00,5.6,0.01191191489,83,18.4,39,1004,4.4,11272.0,0.010291
2021/04/20 15:45:00,5.8,0.013485425530000001,81,18.1,41,1004,4.7,14980.0,0.015419
2021/04/20 16:00:00,6.0,0.01505893617,80,17.8,42,1004,4.8,15634.0,0.014185
2021/04/20 16:15:00,6.2,0.01701819149,80,17.5,44,1004,5.9,29180.0,0.027162
2021/04/20 16:30:00,6.3,0.01936468085,81,17.2,47,1004,7.1,51438.0,0.048279
2021/04/20 16:45:00,6.4,0.021711170210000002,81,16.9,49,1004,7.2,57259.0,0.053512
2021/04/20 17:00:00,6.5,0.02405765957,82,16.6,52,1004,6.5,42635.0,0.045618
2021/04/20 17:15:00,6.6,0.02644510638,81,16.3,54,1004,6.4,41986.0,0.036832
2021/04/20 17:30:00,6.8,0.02887425532,81,16.0,57,1004,6.8,50500.0,0.047576
2021/04/20 17:45:00,6.9,0.03130414894,80,15.7,60,1004,7.8,73603.0,0.069937
2021/04/20 18:00:00,7.1,0.045299,79,15.4,63,1004,8.3,76217.0,0.078977
2021/04/20 18:15:00,7.4,0.047846,78,15.1,65,1004,7.6,68327.0,0.068314
2021/04/20 18:30:00,7.5,0.049678,78,14.9,66,1004,6.1,38120.0,0.042546
2021/04/20 18:45:00,7.6,0.051511,77,14.7,68,1004,6.1,41100.0,0.038708
2021/04/20 19:00:00,7.7,0.053343,77,14.5,69,1004,6.7,48433.0,0.044494
2021/04/20 19:15:00,7.8,0.05468,77,14.4,70,1004,6.7,44438.0,0.042093
2021/04/20 19:30:00,7.9,0.055523,78,14.4,70,1004,7.1,56445.0,0.054192
2021/04/20 19:45:00,8.0,0.056366,78,14.3,71,1004,7.4,66575.0,0.062554
2021/04/20 20:00:00,8.0,0.057209,79,14.3,71,1004,8.2,75555.0,0.076749
2021/04/20 20:15:00,8.1,0.057565,82,14.3,70,1004,7.7,67041.0,0.067749
2021/04/20 20:30:00,8.0,0.057434,86,14.4,68,1004,7.4,64697.0,0.062937
2021/04/20 20:45:00,7.9,0.057303,90,14.4,65,1004,8.0,73590.0,0.072505
2021/04/20 21:00:00,7.9,0.057172,94,14.5,63,1004,8.2,74939.0,0.072391
2021/04/20 21:15:00,8.0,0.056619,96,14.5,61,1004,8.3,77765.0,0.07815
2021/04/20 21:30:00,7.9,0.055643,99,14.5,60,1004,7.8,75445.0,0.076075
2021/04/20 21:45:00,7.8,0.054668,100,14.4,58,1004,7.8,75069.0,0.075085
2021/04/20 22:00:00,7.8,0.053692,103,14.4,57,1004,7.6,68244.0,0.070206
2021/04/20 22:15:00,7.6,0.052123,104,14.4,55,1004,7.5,65481.0,0.0633
2021/04/20 22:30:00,7.5,0.049961,105,14.4,54,1004,7.9,71953.0,0.070743
2021/04/20 22:45:00,7.4,0.0478,106,14.4,53,1004,7.7,69618.0,0.067218
2021/04/20 23:00:00,7.3,0.045638,107,14.4,52,1004,7.6,67418.0,0.066965
2021/04/20 23:15:00,7.1,0.043764,108,14.4,51,1004,7.1,59119.0,0.057487
2021/04/20 23:30:00,6.9,0.042177,109,14.4,50,1004,7.8,70955.0,0.065954
2021/04/20 23:45:00,6.7,0.04059,111,14.3,49,1004,7.4,62152.0,0.059177
2021/04/21 00:00:00,7.9,0.057985,112,13.7,49,1004,7.7,67237.0,0.064521
2021/04/21 00:15:00,7.9,0.057519,112,13.7,48,1004,7.3,63010.0,0.061685
2021/04/21 00:30:00,7.9,0.057022,112,13.7,47,1004,7.2,58879.0,0.059974
2021/04/21 00:45:00,7.8,0.056524,111,13.6,47,1004,7.4,63123.0,0.06119
2021/04/21 01:00:00,7.8,0.056027,110,13.6,46,1004,7.0,56585.0,0.058073
2021/04/21 01:15:00,7.8,0.055384,110,13.6,46,1004,6.3,47522.0,0.051663
2021/04/21 01:30:00,7.7,0.054596,110,13.5,46,1004,6.3,43415.0,0.044723
2021/04/21 01:45:00,7.6,0.053809,109,13.4,47,1003,6.3,44887.0,0.04563
2021/04/21 02:00:00,7.5,0.053021,109,13.3,47,1003,6.4,45029.0,0.045349
2021/04/21 02:15:00,7.4,0.051946,109,13.3,47,1003,6.4,46538.0,0.046834
2021/04/21 02:30:00,7.2,0.050584,110,13.3,47,1003,6.3,43307.0,0.043649
2021/04/21 02:45:00,7.1,0.049222,111,13.3,48,1003,5.8,33367.0,0.034256
2021/04/21 03:00:00,6.9,0.04786,112,13.3,48,1003,5.2,26445.0,0.028701
2021/04/21 03:15:00,6.8,0.047203,112,13.3,48,1003,5.8,31680.0,0.030555
2021/04/21 03:30:00,6.7,0.047251,113,13.3,49,1003,5.9,32470.0,0.032981
2021/04/21 03:45:00,6.7,0.047299,112,13.4,50,1003,6.3,42733.0,0.04121
2021/04/21 04:00:00,6.6,0.047347,112,13.4,51,1003,7.3,60190.0,0.057697
2021/04/21 04:15:00,6.6,0.047296,112,13.4,52,1003,7.9,71322.0,0.071583
2021/04/21 04:30:00,6.5,0.047146,112,13.4,53,1003,7.2,57997.0,0.057221
2021/04/21 04:45:00,6.4,0.046995,111,13.3,55,1004,7.1,57342.0,0.05304
2021/04/21 05:00:00,6.3,0.046845,110,13.3,56,1004,6.0,33655.0,0.035948
2021/04/21 05:15:00,6.2,0.047131,109,13.3,58,1004,5.6,31023.0,0.024779
2021/04/21 05:30:00,6.2,0.047854,108,13.3,60,1004,7.0,54761.0,0.046129
2021/04/21 05:45:00,6.2,0.048576,107,13.2,61,1004,6.8,54661.0,0.05236
2021/04/21 06:00:00,6.1,0.049299,106,13.2,63,1004,6.3,41877.0,0.039151
2021/04/21 06:15:00,6.1,0.049587,105,13.2,65,1004,5.8,33079.0,0.03021
2021/04/21 06:30:00,6.0,0.049441,105,13.3,66,1004,5.9,36697.0,0.030408
2021/04/21 06:45:00,6.0,0.049294,105,13.4,67,1004,5.8,37270.0,0.033001
2021/04/21 07:00:00,5.9,0.049148,106,13.5,68,1004,5.8,39246.0,0.0341
2021/04/21 07:15:00,5.9,0.048856,106,13.5,68,1004,6.0,35601.0,0.029798
2021/04/21 07:30:00,6.0,0.048418,105,13.6,69,1004,5.5,31485.0,0.024864
2021/04/21 07:45:00,6.1,0.04798,104,13.6,70,1005,5.4,33284.0,0.026706
2021/04/21 08:00:00,6.2,0.042484340429999996,103,13.7,71,1005,5.8,36916.0,0.028702
2021/04/21 08:15:00,6.2,0.04261302128,104,13.8,71,1005,6.2,44212.0,0.039183
2021/04/21 08:30:00,6.3,0.043260893620000004,105,13.9,71,1005,6.4,44938.0,0.039421
2021/04/21 08:45:00,6.4,0.04390876596,106,14.0,72,1005,6.4,45400.0,0.039003
2021/04/21 09:00:00,6.5,0.0445566383,107,14.1,72,1005,6.0,40137.0,0.035879
2021/04/21 09:15:00,6.5,0.04502846809,109,14.3,72,1005,6.0,30967.0,0.032019
2021/04/21 09:30:00,6.5,0.0453233617,111,14.6,71,1005,5.8,29627.0,0.025039
2021/04/21 09:45:00,6.6,0.045618255319999995,113,14.9,71,1005,6.0,33503.0,0.027394
2021/04/21 10:00:00,6.6,0.04591314894,115,15.2,70,1005,6.2,34503.0,0.033031
2021/04/21 10:15:00,6.6,0.04586221277,117,15.5,70,1005,6.4,37297.0,0.034152
2021/04/21 10:30:00,6.4,0.04546455319,119,15.9,69,1005,6.2,34705.0,0.032051
2021/04/21 10:45:00,6.2,0.04506689362,121,16.3,68,1004,5.9,30573.0,0.02775
2021/04/21 11:00:00,6.0,0.044669234040000005,123,16.7,67,1004,5.6,27635.0,0.026326
2021/04/21 11:15:00,6.0,0.04487923404,126,17.0,66,1004,5.8,29955.0,0.024466
2021/04/21 11:30:00,6.2,0.04569778723,129,17.3,65,1004,5.3,26801.0,0.025394
2021/04/21 11:45:00,6.3,0.04651723404,132,17.6,64,1004,5.2,25470.0,0.019368
2021/04/21 12:00:00,6.5,0.04733578723,135,17.9,63,1004,5.4,25908.0,0.020307
2021/04/21 12:15:00,6.4,0.046748680849999995,137,18.0,63,1004,4.9,19882.0,0.013366
2021/04/21 12:30:00,6.2,0.04475502128,136,18.0,63,1004,4.8,19418.0,0.012745
2021/04/21 12:45:00,6.1,0.0427613617,136,18.0,62,1003,4.8,20825.0,0.012447
2021/04/21 13:00:00,5.9,0.04076770213,136,18.0,62,1003,4.6,18598.0,0.014331
2021/04/21 13:15:00,5.7,0.03896974468,134,18.1,61,1003,4.7,19553.0,0.012784
2021/04/21 13:30:00,5.7,0.037366595739999994,131,18.3,59,1003,5.4,26134.0,0.017568
2021/04/21 13:45:00,5.7,0.03576344681,128,18.4,58,1003,5.1,23380.0,0.019348
2021/04/21 14:00:00,5.7,0.03416029787,124,18.6,56,1003,5.0,21673.0,0.017184
2021/04/21 14:15:00,5.7,0.03291102128,121,18.8,54,1003,5.3,24360.0,0.018443
2021/04/21 14:30:00,5.7,0.0320147234,119,19.1,53,1003,5.1,21746.0,0.015128
2021/04/21 14:45:00,5.8,0.03111842553,118,19.3,51,1002,5.7,26387.0,0.019996
2021/04/21 15:00:00,5.8,0.030222127659999997,116,19.6,50,1002,5.9,29213.0,0.02374
2021/04/21 15:15:00,5.8,0.029657361700000003,116,19.7,49,1002,5.5,24189.0,0.020576
2021/04/21 15:30:00,5.9,0.029424127659999997,117,19.7,50,1002,4.9,18411.0,0.012288
2021/04/21 15:45:00,6.0,0.029190893619999998,119,19.6,51,1002,5.3,22489.0,0.017339
2021/04/21 16:00:00,6.1,0.02895765957,121,19.6,52,1002,5.5,26005.0,0.021397
2021/04/21 16:15:00,6.1,0.02853587234,122,19.5,53,1002,5.9,31375.0,0.02486
2021/04/21 16:30:00,6.1,0.02792731915,121,19.3,55,1002,5.8,31739.0,0.029086
2021/04/21 16:45:00,6.1,0.02731876596,120,19.2,58,1001,5.5,30057.0,0.028586
2021/04/21 17:00:00,6.1,0.02671021277,120,19.0,60,1001,5.3,25642.0,0.020618
2021/04/21 17:15:00,6.0,0.02642157447,119,18.8,62,1001,5.5,27907.0,0.024004
2021/04/21 17:30:00,5.9,0.02645374468,118,18.5,64,1001,5.5,29264.0,0.025637
2021/04/21 17:45:00,5.7,0.026486808509999998,117,18.2,67,1001,5.3,26338.0,0.022777
2021/04/21 18:00:00,5.6,0.029676,117,17.9,69,1001,5.7,28438.0,0.024779
2021/04/21 18:15:00,5.6,0.029945,113,17.6,71,1001,5.9,30415.0,0.024706
2021/04/21 18:30:00,5.5,0.030446,110,17.4,72,1001,5.2,25124.0,0.020098
2021/04/21 18:45:00,5.5,0.030948,106,17.1,73,1002,5.3,24443.0,0.019521
2021/04/21 19:00:00,5.5,0.031449,103,16.9,74,1002,5.0,22311.0,0.019159
2021/04/21 19:15:00,5.8,0.032771,99,16.7,74,1002,5.4,27421.0,0.021045
2021/04/21 19:30:00,6.0,0.034913,97,16.6,75,1002,5.1,24554.0,0.01836
2021/04/21 19:45:00,6.3,0.037056,95,16.5,75,1002,5.1,25353.0,0.020621
2021/04/21 20:00:00,6.6,0.039198,93,16.4,76,1002,5.4,26229.0,0.024786
2021/04/21 20:15:00,6.8,0.040905,93,16.2,76,1002,5.6,30477.0,0.027438
2021/04/21 20:30:00,6.9,0.042178,93,16.1,77,1002,5.5,29326.0,0.026621
